245	Mała dziewczynka w różowej bluzce biegnie niedaleko pomarańczowych skał.	Dziecko z pomarańczowym pasem uczestniczy w pokazie sztuki walki.	0.67	1	neutral	neutral
246	Dziewczynka biegnie po drodze obok krzewów i skał.	Dziewczynka nie biegnie po drodze obok krzewów i skał.	3.83	4	contradiction	contradiction
247	Dziewczynka biegnie po drodze obok krzewów i skał.	Dziewczynka biegnie.	3.33	3	neutral	entailment
248	Dziewczynka biegnie po drodze obok krzewów i skał.	Nikt nie biegnie po chodniku.	1.5	2	neutral	neutral
249	Dziewczynka biegnie po drodze obok krzewów i skał.	Biało-czarny pies wyskakuje z wody.	0.17	0	neutral	neutral
250	Mała dziewczynka w różowej bluzce biegnie niedaleko pomarańczowych skał.	Dziewczynka biegnie.	3.0	3	neutral	entailment
251	Dziecko w szarym płaszczyku biegnie po drodze pokrytej zeschłymi liśćmi.	Dziecko w kurtce biegnie wśród leżących na ziemi pożółkłych liści.	3.5	4	neutral	neutral
252	Dziecko w szarym płaszczyku biegnie po drodze pokrytej zeschłymi liśćmi.	Dziecko w szarym płaszczyku biegnie po drodze, która jest pokryta zeschłymi liśćmi.	5.0	5	entailment	entailment
253	Dziecko w szarym płaszczyku biegnie po drodze pokrytej zeschłymi liśćmi.	Żadne dziecko nie biegnie wśród leżących na ziemi pożółkłych liści.	3.5	4	contradiction	contradiction
254	Dziecko w szarym płaszczyku biegnie po drodze pokrytej zeschłymi liśćmi.	Bieganie jest trenowane przez kobietę ze słuchawkami na uszach.	0.83	1	neutral	neutral
255	Dziecko w szarym płaszczyku biegnie po drodze pokrytej zeschłymi liśćmi.	Na trawie, niedaleko górskich wzniesień, stoi quad, a na nim znajduje się czwórka dzieci.	0.5	1	neutral	neutral
256	Dziecko w kurtce biegnie wśród leżących na ziemi pożółkłych liści.	Dziecko w kurtce nie biegnie wśród leżących na ziemi pożółkłych liści.	3.5	4	contradiction	contradiction
257	Dziecko w kurtce biegnie wśród leżących na ziemi pożółkłych liści.	Dziecko w szarym płaszczyku biegnie po drodze, która jest pokryta zeschłymi liśćmi.	3.33	3	neutral	neutral
258	Dziecko w kurtce biegnie wśród leżących na ziemi pożółkłych liści.	Dziewczynka obserwowana przez drugą dziewczynkę biegnie po drodze obok krzewów i skał.	0.83	1	neutral	neutral
259	Dziecko w kurtce biegnie wśród leżących na ziemi pożółkłych liści.	Człowiek z plecakiem zjeżdża na nartach po ośnieżonym zboczu.	0.33	0	neutral	neutral
260	Dziecko w kurtce biegnie wśród leżących na ziemi pożółkłych liści.	Dziecko w kasku, okularach i pomarańczowej kurtce biegnie wśród leżących na ziemi pożółkłych liści.	3.83	4	entailment	neutral
261	Chłopiec w samych majteczkach goni po piasku dziewczynkę w samej spódniczce.	Dwoje ciemnoskórych dzieci biega po piasku.	2.0	2	neutral	neutral
262	Dwoje ciemnoskórych dzieci biega po chodniku.	Dwoje ciemnoskórych dzieci biega po piasku.	3.83	4	neutral	neutral
263	Dziewczynka w samej spódniczce jest goniona po piasku przez chłopca w samych majteczkach.	Dwoje ciemnoskórych dzieci biega po piasku.	3.17	3	neutral	neutral
264	Kobieta biegnie za młodym uśmiechniętym chłopcem.	Dwoje ciemnoskórych dzieci biega po piasku.	1.33	1	neutral	neutral
265	Chłopiec o jasnych włosach łowi nad wodą ryby, stojąc za białym ogrodzeniem.	Dwoje ciemnoskórych dzieci biega po piasku.	0.5	1	neutral	neutral
266	Dziewczynka w samej spódniczce jest goniona po piasku przez chłopca w samych majteczkach.	Chłopiec w samych majteczkach goni po piasku dziewczynkę w samej spódniczce.	5.0	5	entailment	entailment
267	Dwoje innych dzieci biega po piasku.	Chłopiec w samych majteczkach goni po piasku dziewczynkę w samej spódniczce.	2.17	2	neutral	neutral
268	Dwoje dzieci w czerwonych koszulkach bawi się w stercie liści, a kolejne dwoje dzieci biegnie z otwartymi buziami.	Chłopiec w samych majteczkach goni po piasku dziewczynkę w samej spódniczce.	0.83	1	neutral	neutral
269	Mężczyzna stoi przy sterze na statku w słoneczny dzień.	Chłopiec w samych majteczkach goni po piasku dziewczynkę w samej spódniczce.	0.17	0	neutral	neutral
270	Dwoje ciemnoskórych dzieci biega w pobliżu wody.	Dwoje ciemnoskórych dzieci biega po piasku.	3.83	4	neutral	neutral
271	Chłopiec i dziewczynka w strojach kąpielowych i dmuchanych rękawkach biegną boso po chodniku polewanym wodą.	Dziewczynka i chłopiec z rękawkami do pływania biegną razem w kierunku pryskającej wody.	3.5	4	neutral	neutral
272	Dziewczynka i chłopiec z kapturem na głowie biegną razem w kierunku pryskającej wody.	Dziewczynka i chłopiec z rękawkami do pływania biegną razem w kierunku pryskającej wody.	3.33	3	neutral	neutral
273	Chłopiec i dziewczynka w strojach kąpielowych i rękawkach, które są dmuchane, biegną boso po chodniku, który jest polewany wodą.	Dziewczynka i chłopiec z rękawkami do pływania biegną razem w kierunku pryskającej wody.	3.5	4	neutral	entailment
274	Ciemnowłosy chłopiec, który jest ubrany w biało-zielony strój, biegnie po trawniku.	Dziewczynka i chłopiec z rękawkami do pływania biegną razem w kierunku pryskającej wody.	1.83	2	neutral	neutral
275	Kobieta pochyla się nad dzieckiem w wózku obok mężczyzny leżącego na ławce.	Dziewczynka i chłopiec z rękawkami do pływania biegną razem w kierunku pryskającej wody.	0.0	0	neutral	neutral
276	Chłopiec i dziewczynka w strojach kąpielowych i rękawkach, które są dmuchane, biegną boso po chodniku, który jest polewany wodą.	Chłopiec i dziewczynka w strojach kąpielowych i dmuchanych rękawkach biegną boso po chodniku polewanym wodą.	5.0	5	entailment	entailment
277	Dziewczynka i chłopiec z rękawkami do pływania biegną razem po torach wyrysowanych żółtymi liniami na trawie.	Chłopiec i dziewczynka w strojach kąpielowych i dmuchanych rękawkach biegną boso po chodniku polewanym wodą.	3.0	3	neutral	neutral
278	Rudy chłopiec w kapeluszu biegnie na plaży.	Chłopiec i dziewczynka w strojach kąpielowych i dmuchanych rękawkach biegną boso po chodniku polewanym wodą.	0.83	1	neutral	neutral
279	Pod koszem dwóch mężczyzn wyciąga ręce w kierunku lecącej piłki do koszykówki, a trzeci mężczyzna stoi obok z uniesionymi rękami.	Chłopiec i dziewczynka w strojach kąpielowych i dmuchanych rękawkach biegną boso po chodniku polewanym wodą.	0.0	0	neutral	neutral
280	Chłopiec i dziewczynka w strojach kąpielowych i dmuchanych rękawkach biegną boso po wodzie.	Chłopiec i dziewczynka w strojach kąpielowych i dmuchanych rękawkach biegną boso po chodniku polewanym wodą.	4.17	4	neutral	neutral
281	Kilka osób biegnie po torach wyrysowanych żółtymi liniami na trawie.	Kilka osób w sportowych strojach, obserwowanych przez widownię spod drzew, ściga się na trawie.	2.83	3	neutral	neutral
282	Kilka osób biegnie po torach wyrysowanych żółtymi liniami na trawie.	Kilka osób biegnie po torach, które są wyrysowane żółtymi liniami na trawie.	5.0	5	entailment	entailment
283	Kilka osób biegnie po torach wyrysowanych żółtymi liniami na trawie.	Kilka osób w sportowych strojach, które są obserwowane przez widownię spod drzew, ściga się na trawie.	2.17	2	neutral	neutral
284	Kilka osób biegnie po torach wyrysowanych żółtymi liniami na trawie.	Dziecko zwrócone plecami do kobiety i dwóch chłopców siedzących wcześniej na karuzeli biegnie z numerami startowymi na biodrach.	1.5	2	neutral	neutral
285	Kilka osób biegnie po torach wyrysowanych żółtymi liniami na trawie.	Dwa wielbłądy znajdują się na plaży, a na jednym z nich siedzi dwójka dzieci.	0.17	0	neutral	neutral
286	Kilka osób w sportowych strojach, obserwowanych przez widownię spod drzew, ściga się na trawie.	Kilka osób w sportowych strojach, które są obserwowane przez widownię spod drzew, ściga się na trawie.	5.0	5	entailment	entailment
287	Kilka osób w sportowych strojach, obserwowanych przez widownię spod drzew, ściga się na trawie.	Kilka osób biegnie po torach, które są wyrysowane żółtymi liniami na trawie.	2.17	2	neutral	neutral
288	Kilka osób w sportowych strojach, obserwowanych przez widownię spod drzew, ściga się na trawie.	Nikt nie biegnie po ulicy.	0.83	1	neutral	neutral
289	Kilka osób w sportowych strojach, obserwowanych przez widownię spod drzew, ściga się na trawie.	Trzy ciężarówki ścigają się na torze.	0.5	1	neutral	neutral
290	Kilka osób biegnie po torach wyrysowanych żółtymi liniami na trawie.	Nikt nie biegnie po torach wyrysowanych żółtymi liniami na trawie.	3.0	3	contradiction	contradiction
291	Umięśniony mężczyzna w czerwonych spodenkach biega na bieżni.	Mężczyzna w sportowych spodenkach biegnie po bieżni.	3.83	4	neutral	entailment
292	Umięśniony mężczyzna w czerwonych spodenkach biega na bieżni.	Mężczyzna biega.	3.5	4	neutral	entailment
293	Umięśniony mężczyzna w czerwonych spodenkach biega na bieżni.	Mały chłopiec w kapeluszu biegnie po bieżni.	2.5	3	neutral	neutral
294	Umięśniony mężczyzna w czerwonych spodenkach biega na bieżni.	Kobieta biegnie.	2.17	2	neutral	neutral
295	Umięśniony mężczyzna w czerwonych spodenkach biega na bieżni.	Mężczyzna w jasnej koszuli siedzi tuż obok podskakującej do góry trójki dzieci.	0.67	1	neutral	neutral
296	Mężczyzna w sportowych spodenkach biegnie po bieżni.	Mężczyzna biegnie.	3.67	4	neutral	entailment
297	Mężczyzna w sportowych spodenkach biegnie po bieżni.	Mężczyzna biega.	3.17	3	neutral	entailment
298	Mężczyzna w sportowych spodenkach biegnie po bieżni.	Nikt nie biegnie na plaży.	1.33	1	neutral	neutral
299	Mężczyzna w sportowych spodenkach biegnie po bieżni.	Człowiek w czarnym kombinezonie wykonuje skok nad falą na desce surfingowej.	0.17	0	neutral	neutral
300	Mężczyzna w sportowych spodenkach biegnie po bieżni.	Nikt nie biegnie po bieżni.	3.0	3	contradiction	contradiction
301	Mały chłopiec w niebieskim stroju biegnie przed patrzącą na niego kobietą.	Kobieta biegnie za małym uśmiechniętym chłopcem.	3.67	4	neutral	entailment
302	Kobieta biegnie za chłopcem.	Kobieta biegnie za małym uśmiechniętym chłopcem.	4.33	4	entailment	neutral
303	Nikt nie biegnie przed patrzącą na niego kobietą.	Kobieta biegnie za małym uśmiechniętym chłopcem.	2.83	3	contradiction	contradiction
304	Żaden mężczyzna nie biega na bieżni.	Kobieta biegnie za małym uśmiechniętym chłopcem.	0.5	1	neutral	neutral
305	Kobieta w ciemnych okularach siedzi na murku obok śmietnika z telefonem komórkowym przy uchu.	Kobieta biegnie za małym uśmiechniętym chłopcem.	0.17	0	neutral	neutral
306	Nikt nie biegnie przed patrzącą na niego kobietą.	Mały chłopiec w niebieskim stroju biegnie przed patrzącą na niego kobietą.	3.0	3	contradiction	contradiction
307	Kobieta biegnie za chłopcem.	Mały chłopiec w niebieskim stroju biegnie przed patrzącą na niego kobietą.	3.33	3	entailment	neutral
308	Dziewczynka w samej spódniczce jest goniona po piasku przez chłopca w samych majteczkach.	Mały chłopiec w niebieskim stroju biegnie przed patrzącą na niego kobietą.	1.33	1	neutral	neutral
309	Mężczyzna w koszuli w kratę przerzuca nad sobą drugiego mężczyznę na ringu.	Mały chłopiec w niebieskim stroju biegnie przed patrzącą na niego kobietą.	0.33	0	neutral	neutral
310	Jasnobrązowy pies biegnie za małym uśmiechniętym chłopcem.	Kobieta biegnie za małym uśmiechniętym chłopcem.	3.0	3	neutral	neutral
311	Dziewczynka w białej sukience idzie po trawie.	Radosna, mała dziewczynka w jasnej sukience biegnie po trawie.	2.83	3	neutral	neutral
312	Radosna dziewczynka w jasnej sukience biegnie po trawie.	Radosna, mała dziewczynka w jasnej sukience biegnie po trawie.	4.5	5	entailment	neutral
313	Dziewczynka idzie.	Radosna, mała dziewczynka w jasnej sukience biegnie po trawie.	1.5	2	neutral	neutral
314	Dziewczynka i chłopiec z rękawkami do pływania biegną razem wzdłuż ogrodzenia.	Radosna, mała dziewczynka w jasnej sukience biegnie po trawie.	2.17	2	neutral	neutral
315	Trzech łyżwiarzy jedzie po lodzie, pokonując zakręt.	Radosna, mała dziewczynka w jasnej sukience biegnie po trawie.	0.0	0	neutral	neutral
316	Dziewczynka w białej sukience idzie po pożółkłej trawie.	Dziewczynka w białej sukience idzie po trawie.	4.33	4	neutral	entailment
317	Radosna dziewczynka w jasnej sukience biegnie po trawie.	Dziewczynka w białej sukience idzie po trawie.	2.83	3	neutral	neutral
318	Dwóch chłopców biegnie.	Dziewczynka w białej sukience idzie po trawie.	0.17	0	neutral	neutral
319	Chłopiec w kaloszach stoi przy białej barierce z wędką w lewej ręce, prawą trzymając wyciągniętą przed siebie.	Dziewczynka w białej sukience idzie po trawie.	0.0	0	neutral	neutral
320	Dziewczynka w białej sukience nie idzie po trawie.	Dziewczynka w białej sukience idzie po trawie.	3.17	3	contradiction	contradiction
321	Mały chłopiec w kapeluszu biegnie boso po bardzo płytkiej wodzie.	Mały chłopiec w kapeluszu biegnie na plaży.	3.5	4	neutral	neutral
322	Mały chłopiec w kapeluszu biegnie boso po bardzo płytkiej wodzie.	Mały chłopiec w kapeluszu biegnie boso po wodzie.	3.5	4	neutral	entailment
323	Mały chłopiec w kapeluszu biegnie boso po bardzo płytkiej wodzie.	Kobieta w sportowym stroju i słuchawkach biegnie po plaży.	1.0	1	neutral	neutral
324	Mały chłopiec w kapeluszu biegnie boso po bardzo płytkiej wodzie.	Nikt nie biegnie z numerem startowym na biodrach.	0.5	1	neutral	neutral
325	Mały chłopiec w kapeluszu biegnie boso po bardzo płytkiej wodzie.	Dziecko w błękitnej kurtce zjeżdża na sankach, szurając butami po śniegu.	0.33	0	neutral	neutral
326	Mały chłopiec w kapeluszu biegnie na plaży.	Mały chłopiec w kapeluszu nie biegnie na plaży.	3.5	4	contradiction	contradiction
327	Mały chłopiec w kapeluszu biegnie na plaży.	Nikt nie biegnie boso po bardzo płytkiej wodzie.	1.0	1	neutral	neutral
328	Mały chłopiec w kapeluszu biegnie na plaży.	Dziewczynka w samej spódniczce jest goniona po piasku przez chłopca w samych majteczkach.	1.17	1	neutral	neutral
329	Mały chłopiec w kapeluszu biegnie na plaży.	Mężczyzna z plecakiem wypada do wody z kajaka, a kawałek dalej leci nad wodą wiosło.	0.17	0	neutral	neutral
330	Mały chłopiec w kapeluszu biegnie boso po bardzo płytkiej wodzie.	Mały chłopiec w kapeluszu nie biegnie boso po bardzo płytkiej wodzie.	3.67	4	contradiction	contradiction
331	Kobieta z kolczykiem w okolicy pępka biegnie z numerem startowym na biodrach.	Kobieta w skąpym sportowym stroju biegnie w maratonie.	2.0	2	neutral	neutral
332	Kobieta z kolczykiem w okolicy pępka biegnie z numerem startowym na biodrach.	Kobieta z kolczykiem w okolicy pępka nie biegnie z numerem startowym na biodrach.	3.5	4	contradiction	contradiction
333	Kobieta z kolczykiem w okolicy pępka biegnie z numerem startowym na biodrach.	Czarny byk biegnie w maratonie.	0.67	1	neutral	neutral
334	Kobieta z kolczykiem w okolicy pępka biegnie z numerem startowym na biodrach.	Nikt nie biegnie za małym, uśmiechniętym chłopcem.	0.17	0	neutral	neutral
335	Kobieta z kolczykiem w okolicy pępka biegnie z numerem startowym na biodrach.	Kobieta wykonuje skok motorem, odbijając się od dużego kamienia.	0.83	1	neutral	neutral
336	Kobieta w skąpym sportowym stroju biegnie w maratonie.	Żadna kobieta nie biegnie w maratonie.	2.83	3	contradiction	contradiction
337	Kobieta w skąpym sportowym stroju biegnie w maratonie.	Kobieta z profesjonalnym sprzętem wspinaczkowym biegnie z numerem startowym na biodrach.	2.33	2	neutral	neutral
338	Kobieta w skąpym sportowym stroju biegnie w maratonie.	Chłopiec w białym sportowym stroju biegnie po trawie.	1.33	1	neutral	neutral
339	Kobieta w skąpym sportowym stroju biegnie w maratonie.	Dwie kobiety w białych strojach do sztuk walki, obserwowane przez mężczyznę, wykonują kopnięcia w swoim kierunku.	0.5	1	neutral	neutral
340	Kobieta w skąpym sportowym stroju biegnie w maratonie.	Ktoś biegnie w maratonie.	3.17	3	neutral	entailment
341	Troje dzieci zbiega po trawiastym zboczu.	Trójka dzieci zbiega po trawie z wysokiej górki.	4.17	4	entailment	neutral
342	Trójka dzieci nie zbiega po trawie z wysokiej górki.	Trójka dzieci zbiega po trawie z wysokiej górki.	3.83	4	contradiction	contradiction
343	Troje dzieci zbiega.	Trójka dzieci zbiega po trawie z wysokiej górki.	3.83	4	entailment	neutral
344	Bieganie jest trenowane przez kobietę ze słuchawkami na uszach.	Trójka dzieci zbiega po trawie z wysokiej górki.	0.17	0	neutral	neutral
345	Dziewczynki w czerwono-czarnych strojach grają na boisku w piłkę nożną.	Trójka dzieci zbiega po trawie z wysokiej górki.	0.17	0	neutral	neutral
346	Troje jasnowłosych dzieci zbiega po trawiastym zboczu.	Troje dzieci zbiega po trawiastym zboczu.	4.17	4	neutral	entailment
347	Nikt nie zbiega po trawie z wysokiej górki.	Troje dzieci zbiega po trawiastym zboczu.	3.33	3	contradiction	contradiction
348	Kobieta w koszuli biegnie w maratonie.	Troje dzieci zbiega po trawiastym zboczu.	0.67	1	neutral	neutral
349	Snowboardzista podpiera się jedną ręką na śniegu, trzymając nogi w górze.	Troje dzieci zbiega po trawiastym zboczu.	0.17	0	neutral	neutral
350	Trójka dzieci zbiega z górki.	Trójka dzieci zbiega po trawie z wysokiej górki.	4.33	4	entailment	neutral
351	Mężczyzna w sportowym stroju z numerem biegnie po ulicy.	Dwie osoby przyglądają się biegnącemu mężczyźnie z przyklejonym numerem do klatki piersiowej.	3.0	3	neutral	neutral
352	Dwie osoby przyglądają się biegnącemu mężczyźnie z numerem, który jest przyklejony do klatki piersiowej.	Dwie osoby przyglądają się biegnącemu mężczyźnie z przyklejonym numerem do klatki piersiowej.	5.0	5	entailment	entailment
353	Mężczyzna w sportowych spodenkach biegnie po ulicy.	Dwie osoby przyglądają się biegnącemu mężczyźnie z przyklejonym numerem do klatki piersiowej.	2.0	2	neutral	neutral
354	Dziecko biegnie.	Dwie osoby przyglądają się biegnącemu mężczyźnie z przyklejonym numerem do klatki piersiowej.	0.83	1	neutral	neutral
355	Uśmiechnięta kobieta i dziecko zjeżdżają na sankach z góry w towarzystwie biało-czarnego psa.	Dwie osoby przyglądają się biegnącemu mężczyźnie z przyklejonym numerem do klatki piersiowej.	0.0	0	neutral	neutral
356	Nikt nie biegnie po ulicy.	Mężczyzna w sportowym stroju z numerem biegnie po ulicy.	3.0	3	contradiction	contradiction
357	Dwie osoby przyglądają się biegnącemu mężczyźnie z numerem, który jest przyklejony do klatki piersiowej.	Mężczyzna w sportowym stroju z numerem biegnie po ulicy.	2.5	3	neutral	neutral
358	Dziewczynka w samej spódniczce jest goniona po piasku przez chłopca w samych majteczkach.	Mężczyzna w sportowym stroju z numerem biegnie po ulicy.	0.33	0	neutral	neutral
359	Pięć osób gra na różnych instrumentach, siedząc przy podłużnym stole.	Mężczyzna w sportowym stroju z numerem biegnie po ulicy.	0.33	0	neutral	neutral
360	Mężczyzna z kartonową tablicą z napisem biegnie po ulicy.	Mężczyzna w sportowym stroju z numerem biegnie po ulicy.	3.5	4	neutral	neutral
361	Kobieta sadza malutkie dziecko na deskorolce na kamienistej plaży.	Na plaży kobieta stawia małe dziecko na deskorolce.	3.5	4	neutral	neutral
362	Kobieta sadza malutkie dziecko na deskorolce na kamienistej plaży.	Malutkie dziecko jest sadzane na deskorolce na kamienistej plaży przez kobietę.	5.0	5	entailment	entailment
363	Kobieta sadza malutkie dziecko na deskorolce na kamienistej plaży.	Małe dziecko jest stawiane na plaży na deskorolce przez kobietę.	3.5	4	neutral	neutral
364	Kobieta sadza malutkie dziecko na deskorolce na kamienistej plaży.	Człowiek z dużym niebieskim plecakiem na plecach stoi na różowej deskorolce.	0.5	1	neutral	neutral
365	Kobieta sadza malutkie dziecko na deskorolce na kamienistej plaży.	Mężczyzna przejeżdża na nartach biegowych, spoglądając na ustawione obok obrazy.	0.17	0	neutral	neutral
366	Na plaży kobieta stawia małe dziecko na deskorolce.	Małe dziecko jest stawiane na plaży na deskorolce przez kobietę.	5.0	5	entailment	entailment
367	Na plaży kobieta stawia małe dziecko na deskorolce.	Malutkie dziecko jest sadzane na deskorolce na kamienistej plaży przez kobietę.	3.17	3	neutral	neutral
368	Na plaży kobieta stawia małe dziecko na deskorolce.	Skok na deskorolce jest wykonywany przez chłopaka w czapce pod ścianą budynku.	0.83	1	neutral	neutral
369	Na plaży kobieta stawia małe dziecko na deskorolce.	Mężczyzna jedzie na rolkach po ulicy między trawnikami.	0.5	1	neutral	neutral
370	Kobieta sadza malutkie dziecko na deskorolce na kamienistej plaży.	Kobieta nie sadza malutkiego dziecka na deskorolce na kamienistej plaży.	3.5	4	contradiction	contradiction
371	Przechodzący przed budynkiem mężczyzna w garniturze obserwuje skok młodego człowieka z deskorolką.	Człowiek skacze ze schodów na deskorolce, obserwowany przez mężczyznę w garniturze.	3.33	3	neutral	neutral
372	Przechodzący przed budynkiem mężczyzna w garniturze obserwuje skok młodego człowieka z deskorolką.	Skok młodego człowieka z deskorolką jest obserwowany przed budynkiem przez mężczyznę w garniturze.	4.83	5	entailment	entailment
373	Przechodzący przed budynkiem mężczyzna w garniturze obserwuje skok młodego człowieka z deskorolką.	Człowiek, który jest obserwowany przez mężczyznę w garniturze, skacze ze schodów na deskorolce.	4.33	4	neutral	entailment
374	Przechodzący przed budynkiem mężczyzna w garniturze obserwuje skok młodego człowieka z deskorolką.	Młody człowiek w pasiastych spodniach, który ma kolorowy tatuaż w okolicy żeber, jedzie na deskorolce z rękami, które są uniesione.	1.67	2	neutral	neutral
375	Przechodzący przed budynkiem mężczyzna w garniturze obserwuje skok młodego człowieka z deskorolką.	Niedaleko górskich wzniesień stoi zaparkowane wśród traw auto, a obok niego kobieta obserwuje widok przez lornetkę.	0.33	0	neutral	neutral
376	Człowiek skacze ze schodów na deskorolce, obserwowany przez mężczyznę w garniturze.	Człowiek, który jest obserwowany przez mężczyznę w garniturze, skacze ze schodów na deskorolce.	5.0	5	entailment	entailment
377	Człowiek skacze ze schodów na deskorolce, obserwowany przez mężczyznę w garniturze.	Skok młodego człowieka z deskorolką jest obserwowany przed budynkiem przez mężczyznę w garniturze.	4.17	4	entailment	neutral
378	Człowiek skacze ze schodów na deskorolce, obserwowany przez mężczyznę w garniturze.	Skok na deskorolce jest wykonywany nad zieloną beczką przez chłopaka.	2.5	3	neutral	neutral
379	Człowiek skacze ze schodów na deskorolce, obserwowany przez mężczyznę w garniturze.	Kobieta siedzi na samochodzie terenowym, w którym są dwie osoby.	0.17	0	neutral	neutral
380	Człowiek skacze ze schodów na deskorolce, obserwowany przez mężczyznę w garniturze.	Człowiek skacze na deskorolce.	3.33	3	neutral	entailment
381	Cztery osoby w kaskach i kombinezonach jadą na deskorolkach po asfaltowej drodze.	Osoby w kaskach jadą na deskorolkach po krętej asfaltowej drodze.	3.5	4	neutral	neutral
382	Osoby w kaskach jadą na deskorolkach po krętej drodze asfaltowej.	Osoby w kaskach jadą na deskorolkach po krętej asfaltowej drodze.	5.0	5	entailment	entailment
383	Cztery osoby w kaskach i kombinezonach jadą na deskorolkach.	Osoby w kaskach jadą na deskorolkach po krętej asfaltowej drodze.	3.0	3	neutral	neutral
384	Młody chłopak w czapce skacze z deskorolką na duży głaz.	Osoby w kaskach jadą na deskorolkach po krętej asfaltowej drodze.	1.33	1	neutral	neutral
385	Mężczyzna z deską do pływania idzie po kamiennej konstrukcji w stronę wody.	Osoby w kaskach jadą na deskorolkach po krętej asfaltowej drodze.	0.33	0	neutral	neutral
386	Cztery osoby w czarnych płaszczach jadą na deskorolkach po asfaltowej drodze.	Cztery osoby w kaskach i kombinezonach jadą na deskorolkach po asfaltowej drodze.	3.5	4	neutral	neutral
387	Osoby jadą na deskorolkach.	Cztery osoby w kaskach i kombinezonach jadą na deskorolkach po asfaltowej drodze.	3.0	3	entailment	neutral
388	Młody człowiek nie wyskakuje z okna na parterze budynku obok młyna.	Cztery osoby w kaskach i kombinezonach jadą na deskorolkach po asfaltowej drodze.	0.0	0	neutral	neutral
389	Mężczyzna w kasku i kamizelce odblaskowej wierci dziurę w asfalcie.	Cztery osoby w kaskach i kombinezonach jadą na deskorolkach po asfaltowej drodze.	0.67	1	neutral	neutral
390	Osoby w kaskach nie jadą na deskorolkach po krętej asfaltowej drodze.	Osoby w kaskach jadą na deskorolkach po krętej asfaltowej drodze.	3.83	4	contradiction	contradiction
391	Mężczyzna wykonuje skok na deskorolce w pobliżu boisk do koszykówki.	Człowiek z deskorolką wykonuje skok w pobliżu boiska do koszykówki.	4.33	4	neutral	entailment
392	Skok jest wykonywany w pobliżu boiska do koszykówki przez człowieka z deskorolką.	Człowiek z deskorolką wykonuje skok w pobliżu boiska do koszykówki.	5.0	5	entailment	entailment
393	Skok na deskorolce jest wykonywany w pobliżu boiska do koszykówki przez mężczyznę.	Człowiek z deskorolką wykonuje skok w pobliżu boiska do koszykówki.	4.67	5	entailment	entailment
394	Młody człowiek w pasiastych spodniach, który ma kolorowy tatuaż w okolicy żeber, jedzie na deskorolce z rękami, które są uniesione.	Człowiek z deskorolką wykonuje skok w pobliżu boiska do koszykówki.	2.5	3	neutral	neutral
395	Mężczyzna kieruje jedną ręką, jadąc motocyklem z dwiema kobietami.	Człowiek z deskorolką wykonuje skok w pobliżu boiska do koszykówki.	0.67	1	neutral	neutral
396	Skok na deskorolce jest wykonywany w pobliżu boisk do koszykówki przez mężczyznę.	Mężczyzna wykonuje skok na deskorolce w pobliżu boisk do koszykówki.	4.67	5	entailment	entailment
397	Skok jest wykonywany w pobliżu boiska do koszykówki przez człowieka z deskorolką.	Mężczyzna wykonuje skok na deskorolce w pobliżu boisk do koszykówki.	4.33	4	entailment	neutral
398	Skok na deskorolce jest wykonywany na moście przez dziecko.	Mężczyzna wykonuje skok na deskorolce w pobliżu boisk do koszykówki.	1.5	2	neutral	neutral
399	Osoba w czarno-różowym stroju jedzie na monocyklu w czasie parady.	Mężczyzna wykonuje skok na deskorolce w pobliżu boisk do koszykówki.	0.17	0	neutral	neutral
400	Nikt nie wykonuje skoku na deskorolce w pobliżu boisk do koszykówki.	Mężczyzna wykonuje skok na deskorolce w pobliżu boisk do koszykówki.	3.83	4	contradiction	contradiction
401	Chłopak w czapce przejeżdża na deskorolce po rurze przylegającej do budynku.	Chłopak w czapce wykonuje skok na deskorolce pod ścianą budynku.	3.5	4	neutral	neutral
402	Chłopak w czapce przejeżdża na deskorolce po rurze przylegającej do budynku.	Chłopak w czapce przejeżdża na deskorolce po rurze, która przylega do budynku.	5.0	5	entailment	entailment
403	Chłopak w czapce przejeżdża na deskorolce po rurze przylegającej do budynku.	Skok na deskorolce jest wykonywany pod ścianą budynku przez chłopaka w czapce.	3.33	3	neutral	neutral
404	Chłopak w czapce przejeżdża na deskorolce po rurze przylegającej do budynku.	Człowiek przeskakuje na deskorolce nad niebieską beczką, która jest ustawiona na wzniesieniu.	2.33	2	neutral	neutral
405	Chłopak w czapce przejeżdża na deskorolce po rurze przylegającej do budynku.	Dziewczynka ćwiczy, wykonując skłon na brzegu morza.	0.17	0	neutral	neutral
406	Chłopak w czapce wykonuje skok na deskorolce pod ścianą budynku.	Skok na deskorolce jest wykonywany pod ścianą budynku przez chłopaka w czapce.	4.83	5	entailment	entailment
407	Chłopak w czapce wykonuje skok na deskorolce pod ścianą budynku.	Chłopak w czapce przejeżdża na deskorolce po rurze, która przylega do budynku.	3.33	3	entailment	neutral
408	Chłopak w czapce wykonuje skok na deskorolce pod ścianą budynku.	Chłopak nie jedzie na deskorolce po niskiej poprzeczce, trzymając ręce w górze.	1.83	2	neutral	neutral
409	Chłopak w czapce wykonuje skok na deskorolce pod ścianą budynku.	Dziewczynka w fioletowo-niebieskim kostiumie ze skrzydłami stoi, trzymając w górze rękę z różdżką, a inna osoba celuje w nią cienkim przedmiotem.	0.33	0	neutral	neutral
